Reach,River Sta,Q Total,Max Chl Dpth,Hydr Depth,Hydr Depth L,Hydr Depth C,Hydr Depth R,Vel Total,Vel Left,Vel Chnl,Vel Right,W.S. Elev,Min Ch El
Rch2B-3_RM216.1,515130,2200,9.42,4.08,,4.08,,3.79,,3.79,,166.7,157.28
Rch2B-3_RM216.1,515130,2300,9.56,4.17,,4.17,,3.83,,3.83,,166.84,157.28
Rch2B-3_RM216.1,515130,2400,9.69,4.21,,4.21,,3.88,,3.88,,166.97,157.28
Rch2B-3_RM216.1,515130,2500,9.82,4.25,,4.25,,3.92,,3.92,,167.1,157.28
Rch2B-3_RM216.1,515130,2600,9.94,4.34,,4.34,,3.96,,3.96,,167.22,157.28
Rch2B-3_RM216.1,515130,2700,10.06,4.44,,4.44,,4.01,,4.01,,167.34,157.28
Rch2B-3_RM216.1,515130,2800,10.18,4.53,,4.53,,4.05,,4.05,,167.46,157.28
Rch2B-3_RM216.1,515130,2900,10.3,4.61,,4.61,,4.08,,4.08,,167.58,157.28
Rch2B-3_RM216.1,515130,3000,10.4,4.69,,4.69,,4.13,,4.13,,167.68,157.28
Rch2B-3_RM216.1,515130,3100,10.51,4.77,,4.77,,4.17,,4.17,,167.79,157.28
Rch2B-3_RM216.1,515130,3200,10.62,4.86,,4.86,,4.21,,4.21,,167.9,157.28
Rch2B-3_RM216.1,515130,3300,10.72,4.94,,4.94,,4.25,,4.25,,168,157.28
Rch2B-3_RM216.1,515130,3400,10.83,5.03,,5.03,,4.28,,4.28,,168.11,157.28
Rch2B-3_RM216.1,515130,3500,10.94,5.11,,5.11,,4.32,,4.32,,168.22,157.28
Rch2B-3_RM216.1,515130,3600,11.04,5.19,,5.19,,4.35,,4.35,,168.32,157.28
Rch2B-3_RM216.1,515130,3700,11.14,5.27,,5.27,,4.39,,4.39,,168.42,157.28
Rch2B-3_RM216.1,515130,3800,11.24,5.33,,5.33,,4.42,,4.42,,168.52,157.28
Rch2B-3_RM216.1,515130,3900,11.35,5.4,,5.4,,4.45,,4.45,,168.63,157.28
Rch2B-3_RM216.1,515130,4000,11.45,5.44,,5.44,,4.48,,4.48,,168.73,157.28
Rch2B-3_RM216.1,515130,4100,11.55,5.47,,5.47,,4.51,,4.51,,168.83,157.28
Rch2B-3_RM216.1,515130,4200,11.65,5.54,,5.54,,4.54,,4.54,,168.93,157.28
Rch2B-3_RM216.1,515130,4300,11.75,5.61,,5.61,,4.56,,4.56,,169.03,157.28
Rch2B-3_RM216.1,515130,4400,11.85,5.69,,5.69,,4.59,,4.59,,169.13,157.28
Rch2B-3_RM216.1,515130,4500,11.94,5.72,,5.72,,4.61,,4.61,,169.22,157.28
,,,,,,,,,,,,,
Rch2B-3_RM216.1,515091,100,4.88,2.91,,2.91,,0.33,,0.33,,162.64,157.76
Rch2B-3_RM216.1,515091,200,5.21,3.16,,3.16,,0.59,,0.59,,162.97,157.76
Rch2B-3_RM216.1,515091,300,5.49,3.38,,3.38,,0.81,,0.81,,163.25,157.76
Rch2B-3_RM216.1,515091,400,5.74,3.58,,3.58,,1.01,,1.01,,163.5,157.76
Rch2B-3_RM216.1,515091,500,5.98,3.76,,3.76,,1.18,,1.18,,163.74,157.76
Rch2B-3_RM216.1,515091,600,6.2,3.95,,3.95,,1.34,,1.34,,163.96,157.76
Rch2B-3_RM216.1,515091,700,6.42,4.13,,4.13,,1.48,,1.48,,164.18,157.76
Rch2B-3_RM216.1,515091,800,6.64,4.32,,4.32,,1.6,,1.6,,164.4,157.76
Rch2B-3_RM216.1,515091,900,6.86,4.49,,4.49,,1.72,,1.72,,164.62,157.76
Rch2B-3_RM216.1,515091,1000,7.06,4.64,,4.64,,1.83,,1.83,,164.82,157.76
Rch2B-3_RM216.1,515091,1100,7.25,4.79,,4.79,,1.93,,1.93,,165.01,157.76
Rch2B-3_RM216.1,515091,1200,7.44,4.94,,4.94,,2.03,,2.03,,165.2,157.76
Rch2B-3_RM216.1,515091,1300,7.62,5.09,,5.09,,2.12,,2.12,,165.38,157.76
Rch2B-3_RM216.1,515091,1400,7.79,5.22,,5.22,,2.21,,2.21,,165.55,157.76
Rch2B-3_RM216.1,515091,1500,7.95,5.35,,5.35,,2.29,,2.29,,165.71,157.76
Rch2B-3_RM216.1,515091,1600,8.11,5.48,,5.48,,2.38,,2.38,,165.87,157.76
Rch2B-3_RM216.1,515091,1700,8.27,5.61,,5.61,,2.45,,2.45,,166.03,157.76
Rch2B-3_RM216.1,515091,1800,8.42,5.73,,5.73,,2.53,,2.53,,166.18,157.76
Rch2B-3_RM216.1,515091,1900,8.57,5.85,,5.85,,2.6,,2.6,,166.33,157.76
Rch2B-3_RM216.1,515091,2000,8.72,5.97,,5.97,,2.67,,2.67,,166.48,157.76
Rch2B-3_RM216.1,515091,2100,8.86,6.08,,6.08,,2.74,,2.74,,166.62,157.76
Rch2B-3_RM216.1,515091,2200,9,6.19,,6.19,,2.8,,2.8,,166.76,157.76
Rch2B-3_RM216.1,515091,2300,9.14,6.3,,6.3,,2.87,,2.87,,166.9,157.76
Rch2B-3_RM216.1,515091,2400,9.27,6.41,,6.41,,2.93,,2.93,,167.03,157.76
Rch2B-3_RM216.1,515091,2500,9.4,6.51,,6.51,,2.99,,2.99,,167.16,157.76
Rch2B-3_RM216.1,515091,2600,9.52,6.61,,6.61,,3.06,,3.06,,167.28,157.76
Rch2B-3_RM216.1,515091,2700,9.64,6.7,,6.7,,3.12,,3.12,,167.4,157.76
Rch2B-3_RM216.1,515091,2800,9.75,6.79,,6.79,,3.18,,3.18,,167.51,157.76
Rch2B-3_RM216.1,515091,2900,9.87,6.89,,6.89,,3.23,,3.23,,167.63,157.76
Rch2B-3_RM216.1,515091,3000,9.98,6.98,,6.98,,3.29,,3.29,,167.74,157.76
Rch2B-3_RM216.1,515091,3100,10.09,7.06,,7.06,,3.35,,3.35,,167.85,157.76
Rch2B-3_RM216.1,515091,3200,10.19,7.15,,7.15,,3.41,,3.41,,167.95,157.76
Rch2B-3_RM216.1,515091,3300,10.3,7.23,,7.23,,3.46,,3.46,,168.06,157.76
Rch2B-3_RM216.1,515091,3400,10.4,7.32,,7.32,,3.52,,3.52,,168.16,157.76
Rch2B-3_RM216.1,515091,3500,10.51,7.4,,7.4,,3.57,,3.57,,168.27,157.76
Rch2B-3_RM216.1,515091,3600,10.61,7.49,,7.49,,3.62,,3.62,,168.37,157.76
Rch2B-3_RM216.1,515091,3700,10.71,7.57,,7.57,,3.67,,3.67,,168.47,157.76
Rch2B-3_RM216.1,515091,3800,10.81,7.64,,7.64,,3.72,,3.72,,168.57,157.76
Rch2B-3_RM216.1,515091,3900,10.91,7.72,,7.72,,3.77,,3.77,,168.67,157.76
Rch2B-3_RM216.1,515091,4000,11.01,7.79,,7.79,,3.82,,3.82,,168.77,157.76
Rch2B-3_RM216.1,515091,4100,11.11,7.86,,7.86,,3.86,,3.86,,168.87,157.76
Rch2B-3_RM216.1,515091,4200,11.21,7.94,,7.94,,3.91,,3.91,,168.97,157.76
Rch2B-3_RM216.1,515091,4300,11.31,8.01,,8.01,,3.95,,3.95,,169.07,157.76
Rch2B-3_RM216.1,515091,4400,11.41,8.08,,8.08,,4,,4,,169.17,157.76
Rch2B-3_RM216.1,515091,4500,11.5,8.15,,8.15,,4.04,,4.04,,169.26,157.76
,,,,,,,,,,,,,
Rch2B-3_RM216.1,515089,100,2.64,2.64,,2.64,,0.45,,0.45,,162.64,160
Rch2B-3_RM216.1,515089,200,2.96,2.96,,2.96,,0.8,,0.8,,162.96,160
Rch2B-3_RM216.1,515089,300,3.24,3.24,,3.24,,1.1,,1.1,,163.24,160
Rch2B-3_RM216.1,515089,400,3.49,3.49,,3.49,,1.36,,1.36,,163.49,160
Rch2B-3_RM216.1,515089,500,3.72,3.72,,3.72,,1.59,,1.59,,163.72,160
Rch2B-3_RM216.1,515089,600,3.93,3.93,,3.93,,1.8,,1.8,,163.93,160
Rch2B-3_RM216.1,515089,700,4.15,4.15,,4.15,,2,,2,,164.15,160
Rch2B-3_RM216.1,515089,800,4.37,4.37,,4.37,,2.17,,2.17,,164.37,160
Rch2B-3_RM216.1,515089,900,4.58,4.58,,4.58,,2.32,,2.32,,164.58,160
Rch2B-3_RM216.1,515089,1000,4.77,4.77,,4.77,,2.48,,2.48,,164.77,160
Rch2B-3_RM216.1,515089,1100,4.95,4.95,,4.95,,2.63,,2.63,,164.95,160
Rch2B-3_RM216.1,515089,1200,5.14,5.14,,5.14,,2.76,,2.76,,165.14,160
Rch2B-3_RM216.1,515089,1300,5.32,5.32,,5.32,,2.89,,2.89,,165.32,160
Rch2B-3_RM216.1,515089,1400,5.48,5.48,,5.48,,3.02,,3.02,,165.48,160
Rch2B-3_RM216.1,515089,1500,5.63,5.63,,5.63,,3.15,,3.15,,165.63,160
Rch2B-3_RM216.1,515089,1600,5.78,5.78,,5.78,,3.27,,3.27,,165.78,160
Rch2B-3_RM216.1,515089,1700,5.93,5.93,,5.93,,3.39,,3.39,,165.93,160
Rch2B-3_RM216.1,515089,1800,6.08,6.08,,6.08,,3.5,,3.5,,166.08,160
Rch2B-3_RM216.1,515089,1900,6.23,6.23,,6.23,,3.61,,3.61,,166.23,160
Rch2B-3_RM216.1,515089,2000,6.37,6.37,,6.37,,3.72,,3.72,,166.37,160
Rch2B-3_RM216.1,515089,2100,6.5,6.5,,6.5,,3.82,,3.82,,166.5,160
Rch2B-3_RM216.1,515089,2200,6.64,6.64,,6.64,,3.92,,3.92,,166.64,160
Rch2B-3_RM216.1,515089,2300,6.76,6.76,,6.76,,4.02,,4.02,,166.76,160
Rch2B-3_RM216.1,515089,2400,6.89,6.89,,6.89,,4.12,,4.12,,166.89,160
Rch2B-3_RM216.1,515089,2500,7,7,,7,,4.22,,4.22,,167,160
Rch2B-3_RM216.1,515089,2600,7.12,7.12,,7.12,,4.32,,4.32,,167.12,160
Rch2B-3_RM216.1,515089,2700,7.23,7.23,,7.23,,4.42,,4.42,,167.23,160
Rch2B-3_RM216.1,515089,2800,7.34,7.34,,7.34,,4.51,,4.51,,167.34,160
Rch2B-3_RM216.1,515089,2900,7.45,7.45,,7.45,,4.61,,4.61,,167.45,160
Rch2B-3_RM216.1,515089,3000,7.55,7.55,,7.55,,4.7,,4.7,,167.55,160
Rch2B-3_RM216.1,515089,3100,7.65,7.65,,7.65,,4.8,,4.8,,167.65,160
Rch2B-3_RM216.1,515089,3200,7.74,7.74,,7.74,,4.89,,4.89,,167.74,160
Rch2B-3_RM216.1,515089,3300,7.84,7.84,,7.84,,4.98,,4.98,,167.84,160
Rch2B-3_RM216.1,515089,3400,7.93,7.93,,7.93,,5.07,,5.07,,167.93,160
Rch2B-3_RM216.1,515089,3500,8.03,8.03,,8.03,,5.15,,5.15,,168.03,160
Rch2B-3_RM216.1,515089,3600,8.12,8.12,,8.12,,5.24,,5.24,,168.12,160
Rch2B-3_RM216.1,515089,3700,8.22,8.22,,8.22,,5.33,,5.33,,168.22,160
Rch2B-3_RM216.1,515089,3800,8.31,8.31,,8.31,,5.41,,5.41,,168.31,160
Rch2B-3_RM216.1,515089,3900,8.4,8.4,,8.4,,5.49,,5.49,,168.4,160
Rch2B-3_RM216.1,515089,4000,8.49,8.49,,8.49,,5.57,,5.57,,168.49,160
Rch2B-3_RM216.1,515089,4100,8.58,8.58,,8.58,,5.65,,5.65,,168.58,160
Rch2B-3_RM216.1,515089,4200,8.67,8.67,,8.67,,5.73,,5.73,,168.67,160
Rch2B-3_RM216.1,515089,4300,8.76,8.76,,8.76,,5.81,,5.81,,168.76,160
Rch2B-3_RM216.1,515089,4400,8.85,8.85,,8.85,,5.88,,5.88,,168.85,160
Rch2B-3_RM216.1,515089,4500,8.94,8.94,,8.94,,5.96,,5.96,,168.94,160
,,,,,,,,,,,,,
Rch2B-3_RM216.1,515088,100,2.64,2.64,,2.64,,0.47,,0.47,,162.64,160
Rch2B-3_RM216.1,515088,200,2.96,2.96,,2.96,,0.84,,0.84,,162.96,160
Rch2B-3_RM216.1,515088,300,3.24,3.24,,3.24,,1.16,,1.16,,163.24,160
Rch2B-3_RM216.1,515088,400,3.48,3.48,,3.48,,1.43,,1.43,,163.48,160
Rch2B-3_RM216.1,515088,500,3.71,3.71,,3.71,,1.68,,1.68,,163.71,160
Rch2B-3_RM216.1,515088,600,3.93,3.93,,3.93,,1.91,,1.91,,163.93,160
Rch2B-3_RM216.1,515088,700,4.14,4.14,,4.14,,2.11,,2.11,,164.14,160
Rch2B-3_RM216.1,515088,800,4.36,4.36,,4.36,,2.29,,2.29,,164.36,160
Rch2B-3_RM216.1,515088,900,4.57,4.57,,4.57,,2.46,,2.46,,164.57,160
Rch2B-3_RM216.1,515088,1000,4.76,4.76,,4.76,,2.63,,2.63,,164.76,160
Rch2B-3_RM216.1,515088,1100,4.94,4.94,,4.94,,2.78,,2.78,,164.94,160
Rch2B-3_RM216.1,515088,1200,5.12,5.12,,5.12,,2.93,,2.93,,165.12,160
Rch2B-3_RM216.1,515088,1300,5.3,5.3,,5.3,,3.07,,3.07,,165.3,160
Rch2B-3_RM216.1,515088,1400,5.46,5.46,,5.46,,3.2,,3.2,,165.46,160
Rch2B-3_RM216.1,515088,1500,5.61,5.61,,5.61,,3.34,,3.34,,165.61,160
Rch2B-3_RM216.1,515088,1600,5.76,5.76,,5.76,,3.47,,3.47,,165.76,160
Rch2B-3_RM216.1,515088,1700,5.91,5.91,,5.91,,3.59,,3.59,,165.91,160
Rch2B-3_RM216.1,515088,1800,6.06,6.06,,6.06,,3.71,,3.71,,166.06,160
Rch2B-3_RM216.1,515088,1900,6.2,6.2,,6.2,,3.83,,3.83,,166.2,160
Rch2B-3_RM216.1,515088,2000,6.34,6.34,,6.34,,3.94,,3.94,,166.34,160
Rch2B-3_RM216.1,515088,2100,6.47,6.47,,6.47,,4.06,,4.06,,166.47,160
Rch2B-3_RM216.1,515088,2200,6.6,6.6,,6.6,,4.16,,4.16,,166.6,160
Rch2B-3_RM216.1,515088,2300,6.73,6.73,,6.73,,4.27,,4.27,,166.73,160
Rch2B-3_RM216.1,515088,2400,6.85,6.85,,6.85,,4.38,,4.38,,166.85,160
Rch2B-3_RM216.1,515088,2500,6.97,6.97,,6.97,,4.48,,4.48,,166.97,160
Rch2B-3_RM216.1,515088,2600,7.08,7.08,,7.08,,4.59,,4.59,,167.08,160
Rch2B-3_RM216.1,515088,2700,7.18,7.18,,7.18,,4.69,,4.69,,167.18,160
Rch2B-3_RM216.1,515088,2800,7.29,7.29,,7.29,,4.8,,4.8,,167.29,160
Rch2B-3_RM216.1,515088,2900,7.4,7.4,,7.4,,4.9,,4.9,,167.4,160
Rch2B-3_RM216.1,515088,3000,7.5,7.5,,7.5,,5,,5,,167.5,160
Rch2B-3_RM216.1,515088,3100,7.59,7.59,,7.59,,5.1,,5.1,,167.59,160
Rch2B-3_RM216.1,515088,3200,7.69,7.69,,7.69,,5.2,,5.2,,167.69,160
Rch2B-3_RM216.1,515088,3300,7.78,7.78,,7.78,,5.3,,5.3,,167.78,160
Rch2B-3_RM216.1,515088,3400,7.88,7.88,,7.88,,5.39,,5.39,,167.88,160
Rch2B-3_RM216.1,515088,3500,7.97,7.97,,7.97,,5.49,,5.49,,167.97,160
Rch2B-3_RM216.1,515088,3600,8.06,8.06,,8.06,,5.58,,5.58,,168.06,160
Rch2B-3_RM216.1,515088,3700,8.15,8.15,,8.15,,5.67,,5.67,,168.15,160
Rch2B-3_RM216.1,515088,3800,8.24,8.24,,8.24,,5.76,,5.76,,168.24,160
Rch2B-3_RM216.1,515088,3900,8.33,8.33,,8.33,,5.85,,5.85,,168.33,160
Rch2B-3_RM216.1,515088,4000,8.42,8.42,,8.42,,5.93,,5.93,,168.42,160
Rch2B-3_RM216.1,515088,4100,8.51,8.51,,8.51,,6.02,,6.02,,168.51,160
Rch2B-3_RM216.1,515088,4200,8.6,8.6,,8.6,,6.1,,6.1,,168.6,160
Rch2B-3_RM216.1,515088,4300,8.68,8.68,,8.68,,6.19,,6.19,,168.68,160
Rch2B-3_RM216.1,515088,4400,8.77,8.77,,8.77,,6.27,,6.27,,168.77,160
Rch2B-3_RM216.1,515088,4500,8.85,8.85,,8.85,,6.35,,6.35,,168.85,160
,,,,,,,,,,,,,
Rch2B-3_RM216.1,515029,100,2.64,2.64,,2.64,,0.47,,0.47,,162.64,160
Rch2B-3_RM216.1,515029,200,2.96,2.96,,2.96,,0.84,,0.84,,162.96,160
Rch2B-3_RM216.1,515029,300,3.23,3.23,,3.23,,1.16,,1.16,,163.23,160
Rch2B-3_RM216.1,515029,400,3.48,3.48,,3.48,,1.44,,1.44,,163.48,160
Rch2B-3_RM216.1,515029,500,3.71,3.71,,3.71,,1.69,,1.69,,163.71,160
Rch2B-3_RM216.1,515029,600,3.92,3.92,,3.92,,1.91,,1.91,,163.92,160
Rch2B-3_RM216.1,515029,700,4.13,4.13,,4.13,,2.12,,2.12,,164.13,160
Rch2B-3_RM216.1,515029,800,4.35,4.35,,4.35,,2.3,,2.3,,164.35,160
Rch2B-3_RM216.1,515029,900,4.56,4.56,,4.56,,2.46,,2.46,,164.56,160
Rch2B-3_RM216.1,515029,1000,4.75,4.75,,4.75,,2.63,,2.63,,164.75,160
Rch2B-3_RM216.1,515029,1100,4.93,4.93,,4.93,,2.79,,2.79,,164.93,160
Rch2B-3_RM216.1,515029,1200,5.11,5.11,,5.11,,2.93,,2.93,,165.11,160
Rch2B-3_RM216.1,515029,1300,5.29,5.29,,5.29,,3.07,,3.07,,165.29,160
Rch2B-3_RM216.1,515029,1400,5.44,5.44,,5.44,,3.21,,3.21,,165.44,160
Rch2B-3_RM216.1,515029,1500,5.6,5.6,,5.6,,3.35,,3.35,,165.6,160
Rch2B-3_RM216.1,515029,1600,5.75,5.75,,5.75,,3.48,,3.48,,165.75,160
Rch2B-3_RM216.1,515029,1700,5.89,5.89,,5.89,,3.6,,3.6,,165.89,160
Rch2B-3_RM216.1,515029,1800,6.04,6.04,,6.04,,3.72,,3.72,,166.04,160
Rch2B-3_RM216.1,515029,1900,6.18,6.18,,6.18,,3.84,,3.84,,166.18,160
Rch2B-3_RM216.1,515029,2000,6.32,6.32,,6.32,,3.95,,3.95,,166.32,160
Rch2B-3_RM216.1,515029,2100,6.45,6.45,,6.45,,4.07,,4.07,,166.45,160
Rch2B-3_RM216.1,515029,2200,6.58,6.58,,6.58,,4.18,,4.18,,166.58,160
Rch2B-3_RM216.1,515029,2300,6.71,6.71,,6.71,,4.28,,4.28,,166.71,160
Rch2B-3_RM216.1,515029,2400,6.83,6.83,,6.83,,4.39,,4.39,,166.83,160
Rch2B-3_RM216.1,515029,2500,6.94,6.94,,6.94,,4.5,,4.5,,166.94,160
Rch2B-3_RM216.1,515029,2600,7.05,7.05,,7.05,,4.6,,4.6,,167.05,160
Rch2B-3_RM216.1,515029,2700,7.16,7.16,,7.16,,4.71,,4.71,,167.16,160
Rch2B-3_RM216.1,515029,2800,7.27,7.27,,7.27,,4.81,,4.81,,167.27,160
Rch2B-3_RM216.1,515029,2900,7.37,7.37,,7.37,,4.91,,4.91,,167.37,160
Rch2B-3_RM216.1,515029,3000,7.47,7.47,,7.47,,5.02,,5.02,,167.47,160
Rch2B-3_RM216.1,515029,3100,7.57,7.57,,7.57,,5.12,,5.12,,167.57,160
Rch2B-3_RM216.1,515029,3200,7.66,7.66,,7.66,,5.22,,5.22,,167.66,160
Rch2B-3_RM216.1,515029,3300,7.76,7.76,,7.76,,5.32,,5.32,,167.76,160
Rch2B-3_RM216.1,515029,3400,7.85,7.85,,7.85,,5.41,,5.41,,167.85,160
Rch2B-3_RM216.1,515029,3500,7.94,7.94,,7.94,,5.51,,5.51,,167.94,160
Rch2B-3_RM216.1,515029,3600,8.03,8.03,,8.03,,5.6,,5.6,,168.03,160
Rch2B-3_RM216.1,515029,3700,8.12,8.12,,8.12,,5.69,,5.69,,168.12,160
Rch2B-3_RM216.1,515029,3800,8.21,8.21,,8.21,,5.78,,5.78,,168.21,160
Rch2B-3_RM216.1,515029,3900,8.3,8.3,,8.3,,5.87,,5.87,,168.3,160
Rch2B-3_RM216.1,515029,4000,8.39,8.39,,8.39,,5.96,,5.96,,168.39,160
